library_type	Platform	RNA_sample	Algorithm	Gene	degree
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000167641	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000167658	7
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000167721	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000167797	4
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000167881	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000167904	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000167978	2
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000167985	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000167986	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000167992	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000167996	263
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000168003	2
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000168028	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000168036	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000168066	3
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000168090	3
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000168228	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000168256	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000168259	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000168286	2
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000168496	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000168569	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000168612	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000168653	3
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000168675	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000168818	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000168827	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000168872	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000168890	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000168899	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000168904	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000168924	4
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000169020	3
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000169026	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000169045	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000169047	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000169139	4
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000169174	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000169223	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000169230	2
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000169241	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000169432	2
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000169504	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000169550	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000169551	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000169564	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000169567	2
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000169609	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000169679	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000169710	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000169714	3
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000169738	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000169762	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000169871	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000169895	2
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000169908	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000170035	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000170043	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000170142	2
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000170144	2
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000170293	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000170296	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000170315	7
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000170348	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000170364	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000170412	2
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000170421	8
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000170445	2
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000170473	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000170502	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000170525	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000170584	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000170860	2
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000170889	2
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000171067	2
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000171124	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000171135	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000171155	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000171202	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000171204	2
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000171236	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000171311	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000171345	4
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000171444	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000171453	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000171456	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000171490	5
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000171497	2
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000171552	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000171557	2
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000171564	11
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000171574	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000171604	3
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000171720	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000171848	6
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000171858	3
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000171885	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000172053	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000172057	2
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000172062	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000172183	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000172201	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000172270	2
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000172292	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000172531	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000172590	2
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000172687	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000172757	5
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000172795	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000172809	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000172893	4
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000173064	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000173113	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000173120	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000173141	2
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000173272	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000173402	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000173418	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000173436	4
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000173456	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000173473	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000173486	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000173540	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000173599	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000173660	2
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000173674	4
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000173681	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000173762	3
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000173812	10
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000173914	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000173915	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000173933	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000173950	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000174013	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000174021	3
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000174173	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000174227	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000174243	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000174444	3
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000174446	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000174547	3
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000174564	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000174567	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000174574	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000174669	2
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000174684	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000174748	2
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000174749	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000174851	4
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000174886	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000174903	5
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000175063	2
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000175115	3
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000175137	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000175166	2
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000175193	2
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000175311	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000175322	2
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000175334	2
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000175354	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000175550	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000175581	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000175606	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000175768	4
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000175899	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000176018	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000176101	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000176105	3
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000176155	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000176340	2
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000176428	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000176485	2
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000176731	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000177025	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000177051	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000177105	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000177189	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000177239	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000177352	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000177556	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000177600	2
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000177606	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000177700	2
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000177733	4
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000177868	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000177885	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000177954	4
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000177963	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000178074	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000178150	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000178177	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000178229	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000178301	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000178307	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000178425	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000178537	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000178585	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000178741	2
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000178927	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000179010	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000179041	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000179115	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000179195	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000179218	2
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000179262	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000179271	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000179295	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000179387	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000179520	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000179889	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000179921	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000179933	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000179950	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000180185	2
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000180198	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000180210	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000180329	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000180370	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000180776	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000180817	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000180818	2
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000181019	33
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000181026	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000181045	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000181061	2
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000181163	5
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000181218	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000181523	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000181610	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000181704	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000182087	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000182154	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000182199	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000182263	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000182446	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000182511	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000182621	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000182628	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000182704	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000182718	3
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000182774	4
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000182899	4
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000182903	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000182923	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000182944	3
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000183077	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000183161	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000183258	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000183291	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000183520	3
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000183597	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000183605	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000183648	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000183684	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000183726	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000183751	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000183850	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000183963	2
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000183971	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000183978	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000184007	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000184009	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000184076	2
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000184110	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000184209	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000184220	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000184304	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000184371	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000184432	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000184500	2
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000184640	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000184743	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000184787	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000184840	3
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000184897	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000184983	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000185022	2
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000185088	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000185219	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000185222	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000185261	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000185290	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000185339	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000185340	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000185347	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000185404	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000185414	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000185420	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000185527	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000185624	4
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000185650	2
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000185651	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000185728	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000185787	8
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000185842	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000185883	2
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000185896	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000186010	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000186185	2
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000186260	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000186272	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000186395	3
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000186432	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000186468	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000186575	2
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000187244	2
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000187446	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000187514	7
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000187840	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000188167	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000188186	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000188191	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000188243	2
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000188338	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000188342	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000188483	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000188488	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000188508	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000188529	2
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000188612	2
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000188677	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000188846	26
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000189043	3
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000189091	2
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000189159	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000189171	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000189308	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000189376	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000189403	3
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000196081	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000196177	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000196230	2
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000196233	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000196262	6
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000196313	2
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000196363	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000196365	2
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000196418	3
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000196458	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000196502	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000196504	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000196531	4
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000196584	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000196591	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000196636	2
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000196652	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000196715	2
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000196747	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000196787	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000196821	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000196924	2
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000196943	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000196998	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000197102	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000197111	7
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000197114	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000197122	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000197157	2
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000197165	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000197170	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000197249	21
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000197256	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000197386	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000197451	3
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000197472	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000197498	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000197548	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000197594	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000197608	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000197694	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000197714	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000197728	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000197746	2
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000197747	2
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000197756	3
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000197780	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000197822	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000197858	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000197905	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000197930	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000197958	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000197965	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000198000	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000198056	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000198074	7
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000198075	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000198113	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000198171	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000198189	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000198231	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000198242	2
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000198246	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000198270	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000198363	2
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000198398	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000198417	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000198420	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000198431	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000198467	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000198546	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000198668	2
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000198736	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000198791	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000198792	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000198793	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000198830	2
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000198837	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000198860	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000198885	1
PCR_cDNA	ONT	B2	GFSeeker	ENSG00000198890	1
