Platform	library_type	replicate	length_bin	percentile	mean_cov	n_transcripts
ONT	direct_cDNA	B2	0-1kb	30	0.500719	2439
ONT	direct_cDNA	B2	0-1kb	31	0.506508	2439
ONT	direct_cDNA	B2	0-1kb	32	0.512533	2439
ONT	direct_cDNA	B2	0-1kb	33	0.518179	2439
ONT	direct_cDNA	B2	0-1kb	34	0.523772	2439
ONT	direct_cDNA	B2	0-1kb	35	0.530532	2439
ONT	direct_cDNA	B2	0-1kb	36	0.53676	2439
ONT	direct_cDNA	B2	0-1kb	37	0.542703	2439
ONT	direct_cDNA	B2	0-1kb	38	0.549589	2439
ONT	direct_cDNA	B2	0-1kb	39	0.556515	2439
ONT	direct_cDNA	B2	0-1kb	40	0.56262	2439
ONT	direct_cDNA	B2	0-1kb	41	0.569466	2439
ONT	direct_cDNA	B2	0-1kb	42	0.574942	2439
ONT	direct_cDNA	B2	0-1kb	43	0.581501	2439
ONT	direct_cDNA	B2	0-1kb	44	0.587633	2439
ONT	direct_cDNA	B2	0-1kb	45	0.594038	2439
ONT	direct_cDNA	B2	0-1kb	46	0.600505	2439
ONT	direct_cDNA	B2	0-1kb	47	0.606219	2439
ONT	direct_cDNA	B2	0-1kb	48	0.613199	2439
ONT	direct_cDNA	B2	0-1kb	49	0.6186	2439
ONT	direct_cDNA	B2	0-1kb	50	0.626233	2439
ONT	direct_cDNA	B2	0-1kb	51	0.633098	2439
ONT	direct_cDNA	B2	0-1kb	52	0.63995	2439
ONT	direct_cDNA	B2	0-1kb	53	0.646755	2439
ONT	direct_cDNA	B2	0-1kb	54	0.653982	2439
ONT	direct_cDNA	B2	0-1kb	55	0.662337	2439
ONT	direct_cDNA	B2	0-1kb	56	0.669684	2439
ONT	direct_cDNA	B2	0-1kb	57	0.676259	2439
ONT	direct_cDNA	B2	0-1kb	58	0.68264	2439
ONT	direct_cDNA	B2	0-1kb	59	0.687525	2439
ONT	direct_cDNA	B2	0-1kb	60	0.693526	2439
ONT	direct_cDNA	B2	0-1kb	61	0.701258	2439
ONT	direct_cDNA	B2	0-1kb	62	0.709101	2439
ONT	direct_cDNA	B2	0-1kb	63	0.71635	2439
ONT	direct_cDNA	B2	0-1kb	64	0.72388	2439
ONT	direct_cDNA	B2	0-1kb	65	0.731052	2439
ONT	direct_cDNA	B2	0-1kb	66	0.738331	2439
ONT	direct_cDNA	B2	0-1kb	67	0.745461	2439
ONT	direct_cDNA	B2	0-1kb	68	0.751877	2439
ONT	direct_cDNA	B2	0-1kb	69	0.754759	2439
ONT	direct_cDNA	B2	0-1kb	70	0.760393	2439
ONT	direct_cDNA	B2	0-1kb	71	0.766608	2439
ONT	direct_cDNA	B2	0-1kb	72	0.773131	2439
ONT	direct_cDNA	B2	0-1kb	73	0.778849	2439
ONT	direct_cDNA	B2	0-1kb	74	0.78514	2439
ONT	direct_cDNA	B2	0-1kb	75	0.790926	2439
ONT	direct_cDNA	B2	0-1kb	76	0.795867	2439
ONT	direct_cDNA	B2	0-1kb	77	0.800498	2439
ONT	direct_cDNA	B2	0-1kb	78	0.804656	2439
ONT	direct_cDNA	B2	0-1kb	79	0.80998	2439
ONT	direct_cDNA	B2	0-1kb	80	0.813271	2439
ONT	direct_cDNA	B2	0-1kb	81	0.818022	2439
ONT	direct_cDNA	B2	0-1kb	82	0.821428	2439
ONT	direct_cDNA	B2	0-1kb	83	0.824673	2439
ONT	direct_cDNA	B2	0-1kb	84	0.826832	2439
ONT	direct_cDNA	B2	0-1kb	85	0.826186	2439
ONT	direct_cDNA	B2	0-1kb	86	0.82669	2439
ONT	direct_cDNA	B2	0-1kb	87	0.824214	2439
ONT	direct_cDNA	B2	0-1kb	88	0.821795	2439
ONT	direct_cDNA	B2	0-1kb	89	0.817901	2439
ONT	direct_cDNA	B2	0-1kb	90	0.815099	2439
ONT	direct_cDNA	B2	0-1kb	91	0.810277	2439
ONT	direct_cDNA	B2	0-1kb	92	0.805808	2439
ONT	direct_cDNA	B2	0-1kb	93	0.801015	2439
ONT	direct_cDNA	B2	0-1kb	94	0.794802	2439
ONT	direct_cDNA	B2	0-1kb	95	0.784592	2439
ONT	direct_cDNA	B2	0-1kb	96	0.769553	2439
ONT	direct_cDNA	B2	0-1kb	97	0.754919	2439
ONT	direct_cDNA	B2	0-1kb	98	0.732495	2439
ONT	direct_cDNA	B2	0-1kb	99	0.671303	2439
ONT	direct_cDNA	B2	0-1kb	100	0.434605	2439
ONT	direct_cDNA	B2	2.5kb+	0	0.144298	10981
ONT	direct_cDNA	B2	2.5kb+	1	0.194379	10981
ONT	direct_cDNA	B2	2.5kb+	2	0.219546	10981
ONT	direct_cDNA	B2	2.5kb+	3	0.235573	10981
ONT	direct_cDNA	B2	2.5kb+	4	0.247269	10981
ONT	direct_cDNA	B2	2.5kb+	5	0.256584	10981
ONT	direct_cDNA	B2	2.5kb+	6	0.264582	10981
ONT	direct_cDNA	B2	2.5kb+	7	0.270975	10981
ONT	direct_cDNA	B2	2.5kb+	8	0.276792	10981
ONT	direct_cDNA	B2	2.5kb+	9	0.281022	10981
ONT	direct_cDNA	B2	2.5kb+	10	0.284884	10981
ONT	direct_cDNA	B2	2.5kb+	11	0.288649	10981
ONT	direct_cDNA	B2	2.5kb+	12	0.292161	10981
ONT	direct_cDNA	B2	2.5kb+	13	0.294798	10981
ONT	direct_cDNA	B2	2.5kb+	14	0.296989	10981
ONT	direct_cDNA	B2	2.5kb+	15	0.298635	10981
ONT	direct_cDNA	B2	2.5kb+	16	0.299989	10981
ONT	direct_cDNA	B2	2.5kb+	17	0.301636	10981
ONT	direct_cDNA	B2	2.5kb+	18	0.302203	10981
ONT	direct_cDNA	B2	2.5kb+	19	0.303411	10981
ONT	direct_cDNA	B2	2.5kb+	20	0.304474	10981
ONT	direct_cDNA	B2	2.5kb+	21	0.305251	10981
ONT	direct_cDNA	B2	2.5kb+	22	0.306051	10981
ONT	direct_cDNA	B2	2.5kb+	23	0.30563	10981
ONT	direct_cDNA	B2	2.5kb+	24	0.305673	10981
ONT	direct_cDNA	B2	2.5kb+	25	0.305842	10981
ONT	direct_cDNA	B2	2.5kb+	26	0.305263	10981
ONT	direct_cDNA	B2	2.5kb+	27	0.305169	10981
ONT	direct_cDNA	B2	2.5kb+	28	0.304443	10981
ONT	direct_cDNA	B2	2.5kb+	29	0.30437	10981
ONT	direct_cDNA	B2	2.5kb+	30	0.304173	10981
ONT	direct_cDNA	B2	2.5kb+	31	0.304062	10981
ONT	direct_cDNA	B2	2.5kb+	32	0.304062	10981
ONT	direct_cDNA	B2	2.5kb+	33	0.303057	10981
ONT	direct_cDNA	B2	2.5kb+	34	0.302347	10981
ONT	direct_cDNA	B2	2.5kb+	35	0.301655	10981
ONT	direct_cDNA	B2	2.5kb+	36	0.301096	10981
ONT	direct_cDNA	B2	2.5kb+	37	0.301426	10981
ONT	direct_cDNA	B2	2.5kb+	38	0.301021	10981
ONT	direct_cDNA	B2	2.5kb+	39	0.299984	10981
ONT	direct_cDNA	B2	2.5kb+	40	0.299799	10981
ONT	direct_cDNA	B2	2.5kb+	41	0.299515	10981
ONT	direct_cDNA	B2	2.5kb+	42	0.299577	10981
ONT	direct_cDNA	B2	2.5kb+	43	0.29986	10981
ONT	direct_cDNA	B2	2.5kb+	44	0.299653	10981
ONT	direct_cDNA	B2	2.5kb+	45	0.299592	10981
ONT	direct_cDNA	B2	2.5kb+	46	0.298733	10981
ONT	direct_cDNA	B2	2.5kb+	47	0.298225	10981
ONT	direct_cDNA	B2	2.5kb+	48	0.297882	10981
ONT	direct_cDNA	B2	2.5kb+	49	0.296903	10981
ONT	direct_cDNA	B2	2.5kb+	50	0.297347	10981
ONT	direct_cDNA	B2	2.5kb+	51	0.295555	10981
ONT	direct_cDNA	B2	2.5kb+	52	0.294459	10981
ONT	direct_cDNA	B2	2.5kb+	53	0.293914	10981
ONT	direct_cDNA	B2	2.5kb+	54	0.293105	10981
ONT	direct_cDNA	B2	2.5kb+	55	0.292531	10981
ONT	direct_cDNA	B2	2.5kb+	56	0.292799	10981
ONT	direct_cDNA	B2	2.5kb+	57	0.292095	10981
ONT	direct_cDNA	B2	2.5kb+	58	0.29246	10981
ONT	direct_cDNA	B2	2.5kb+	59	0.292	10981
ONT	direct_cDNA	B2	2.5kb+	60	0.291319	10981
ONT	direct_cDNA	B2	2.5kb+	61	0.291323	10981
ONT	direct_cDNA	B2	2.5kb+	62	0.291869	10981
ONT	direct_cDNA	B2	2.5kb+	63	0.292579	10981
ONT	direct_cDNA	B2	2.5kb+	64	0.292789	10981
ONT	direct_cDNA	B2	2.5kb+	65	0.292631	10981
ONT	direct_cDNA	B2	2.5kb+	66	0.292524	10981
ONT	direct_cDNA	B2	2.5kb+	67	0.293368	10981
ONT	direct_cDNA	B2	2.5kb+	68	0.294015	10981
ONT	direct_cDNA	B2	2.5kb+	69	0.294174	10981
ONT	direct_cDNA	B2	2.5kb+	70	0.294599	10981
ONT	direct_cDNA	B2	2.5kb+	71	0.29666	10981
ONT	direct_cDNA	B2	2.5kb+	72	0.29748	10981
ONT	direct_cDNA	B2	2.5kb+	73	0.299217	10981
ONT	direct_cDNA	B2	2.5kb+	74	0.30077	10981
ONT	direct_cDNA	B2	2.5kb+	75	0.302669	10981
ONT	direct_cDNA	B2	2.5kb+	76	0.30404	10981
ONT	direct_cDNA	B2	2.5kb+	77	0.305705	10981
ONT	direct_cDNA	B2	2.5kb+	78	0.307085	10981
ONT	direct_cDNA	B2	2.5kb+	79	0.308553	10981
ONT	direct_cDNA	B2	2.5kb+	80	0.310695	10981
ONT	direct_cDNA	B2	2.5kb+	81	0.313491	10981
ONT	direct_cDNA	B2	2.5kb+	82	0.31548	10981
ONT	direct_cDNA	B2	2.5kb+	83	0.318811	10981
ONT	direct_cDNA	B2	2.5kb+	84	0.322088	10981
ONT	direct_cDNA	B2	2.5kb+	85	0.325581	10981
ONT	direct_cDNA	B2	2.5kb+	86	0.329845	10981
ONT	direct_cDNA	B2	2.5kb+	87	0.333492	10981
ONT	direct_cDNA	B2	2.5kb+	88	0.337213	10981
ONT	direct_cDNA	B2	2.5kb+	89	0.342235	10981
ONT	direct_cDNA	B2	2.5kb+	90	0.347693	10981
ONT	direct_cDNA	B2	2.5kb+	91	0.354506	10981
ONT	direct_cDNA	B2	2.5kb+	92	0.361265	10981
ONT	direct_cDNA	B2	2.5kb+	93	0.367321	10981
ONT	direct_cDNA	B2	2.5kb+	94	0.374401	10981
ONT	direct_cDNA	B2	2.5kb+	95	0.379713	10981
ONT	direct_cDNA	B2	2.5kb+	96	0.384164	10981
ONT	direct_cDNA	B2	2.5kb+	97	0.384023	10981
ONT	direct_cDNA	B2	2.5kb+	98	0.374837	10981
ONT	direct_cDNA	B2	2.5kb+	99	0.357087	10981
ONT	direct_cDNA	B2	2.5kb+	100	0.198239	10981
ONT	direct_RNA	B1	1-2.5kb	0	0.1292	9907
ONT	direct_RNA	B1	1-2.5kb	1	0.20804	9907
ONT	direct_RNA	B1	1-2.5kb	2	0.252132	9907
ONT	direct_RNA	B1	1-2.5kb	3	0.280819	9907
ONT	direct_RNA	B1	1-2.5kb	4	0.300849	9907
ONT	direct_RNA	B1	1-2.5kb	5	0.316286	9907
ONT	direct_RNA	B1	1-2.5kb	6	0.328245	9907
ONT	direct_RNA	B1	1-2.5kb	7	0.339129	9907
ONT	direct_RNA	B1	1-2.5kb	8	0.349608	9907
ONT	direct_RNA	B1	1-2.5kb	9	0.358411	9907
ONT	direct_RNA	B1	1-2.5kb	10	0.367016	9907
ONT	direct_RNA	B1	1-2.5kb	11	0.37529	9907
ONT	direct_RNA	B1	1-2.5kb	12	0.382408	9907
ONT	direct_RNA	B1	1-2.5kb	13	0.389204	9907
ONT	direct_RNA	B1	1-2.5kb	14	0.39649	9907
ONT	direct_RNA	B1	1-2.5kb	15	0.403397	9907
ONT	direct_RNA	B1	1-2.5kb	16	0.410134	9907
ONT	direct_RNA	B1	1-2.5kb	17	0.417802	9907
ONT	direct_RNA	B1	1-2.5kb	18	0.425266	9907
ONT	direct_RNA	B1	1-2.5kb	19	0.432185	9907
ONT	direct_RNA	B1	1-2.5kb	20	0.438746	9907
ONT	direct_RNA	B1	1-2.5kb	21	0.444981	9907
ONT	direct_RNA	B1	1-2.5kb	22	0.451912	9907
ONT	direct_RNA	B1	1-2.5kb	23	0.458191	9907
ONT	direct_RNA	B1	1-2.5kb	24	0.464668	9907
ONT	direct_RNA	B1	1-2.5kb	25	0.471276	9907
ONT	direct_RNA	B1	1-2.5kb	26	0.477863	9907
ONT	direct_RNA	B1	1-2.5kb	27	0.483614	9907
ONT	direct_RNA	B1	1-2.5kb	28	0.489414	9907
ONT	direct_RNA	B1	1-2.5kb	29	0.495362	9907
ONT	direct_RNA	B1	1-2.5kb	30	0.501883	9907
ONT	direct_RNA	B1	1-2.5kb	31	0.507775	9907
ONT	direct_RNA	B1	1-2.5kb	32	0.513459	9907
ONT	direct_RNA	B1	1-2.5kb	33	0.519389	9907
ONT	direct_RNA	B1	1-2.5kb	34	0.525185	9907
ONT	direct_RNA	B1	1-2.5kb	35	0.531273	9907
ONT	direct_RNA	B1	1-2.5kb	36	0.53684	9907
ONT	direct_RNA	B1	1-2.5kb	37	0.543158	9907
ONT	direct_RNA	B1	1-2.5kb	38	0.548756	9907
ONT	direct_RNA	B1	1-2.5kb	39	0.554716	9907
ONT	direct_RNA	B1	1-2.5kb	40	0.56002	9907
ONT	direct_RNA	B1	1-2.5kb	41	0.565562	9907
ONT	direct_RNA	B1	1-2.5kb	42	0.571586	9907
ONT	direct_RNA	B1	1-2.5kb	43	0.577401	9907
ONT	direct_RNA	B1	1-2.5kb	44	0.583529	9907
ONT	direct_RNA	B1	1-2.5kb	45	0.588723	9907
ONT	direct_RNA	B1	1-2.5kb	46	0.594351	9907
ONT	direct_RNA	B1	1-2.5kb	47	0.600078	9907
ONT	direct_RNA	B1	1-2.5kb	48	0.606021	9907
ONT	direct_RNA	B1	1-2.5kb	49	0.61165	9907
ONT	direct_RNA	B1	1-2.5kb	50	0.618041	9907
ONT	direct_RNA	B1	1-2.5kb	51	0.623907	9907
ONT	direct_RNA	B1	1-2.5kb	52	0.630345	9907
ONT	direct_RNA	B1	1-2.5kb	53	0.636319	9907
ONT	direct_RNA	B1	1-2.5kb	54	0.64205	9907
ONT	direct_RNA	B1	1-2.5kb	55	0.647693	9907
ONT	direct_RNA	B1	1-2.5kb	56	0.653553	9907
ONT	direct_RNA	B1	1-2.5kb	57	0.659089	9907
ONT	direct_RNA	B1	1-2.5kb	58	0.664495	9907
ONT	direct_RNA	B1	1-2.5kb	59	0.668759	9907
ONT	direct_RNA	B1	1-2.5kb	60	0.674475	9907
ONT	direct_RNA	B1	1-2.5kb	61	0.679361	9907
ONT	direct_RNA	B1	1-2.5kb	62	0.684257	9907
ONT	direct_RNA	B1	1-2.5kb	63	0.689653	9907
ONT	direct_RNA	B1	1-2.5kb	64	0.6945	9907
ONT	direct_RNA	B1	1-2.5kb	65	0.699797	9907
ONT	direct_RNA	B1	1-2.5kb	66	0.704358	9907
ONT	direct_RNA	B1	1-2.5kb	67	0.709257	9907
ONT	direct_RNA	B1	1-2.5kb	68	0.714347	9907
ONT	direct_RNA	B1	1-2.5kb	69	0.718511	9907
ONT	direct_RNA	B1	1-2.5kb	70	0.723054	9907
ONT	direct_RNA	B1	1-2.5kb	71	0.727321	9907
ONT	direct_RNA	B1	1-2.5kb	72	0.731189	9907
ONT	direct_RNA	B1	1-2.5kb	73	0.735002	9907
ONT	direct_RNA	B1	1-2.5kb	74	0.738766	9907
ONT	direct_RNA	B1	1-2.5kb	75	0.74202	9907
ONT	direct_RNA	B1	1-2.5kb	76	0.746074	9907
ONT	direct_RNA	B1	1-2.5kb	77	0.749077	9907
ONT	direct_RNA	B1	1-2.5kb	78	0.750822	9907
ONT	direct_RNA	B1	1-2.5kb	79	0.753642	9907
ONT	direct_RNA	B1	1-2.5kb	80	0.754612	9907
ONT	direct_RNA	B1	1-2.5kb	81	0.755294	9907
ONT	direct_RNA	B1	1-2.5kb	82	0.755715	9907
ONT	direct_RNA	B1	1-2.5kb	83	0.756137	9907
ONT	direct_RNA	B1	1-2.5kb	84	0.755773	9907
ONT	direct_RNA	B1	1-2.5kb	85	0.755533	9907
ONT	direct_RNA	B1	1-2.5kb	86	0.756396	9907
ONT	direct_RNA	B1	1-2.5kb	87	0.755691	9907
ONT	direct_RNA	B1	1-2.5kb	88	0.754117	9907
ONT	direct_RNA	B1	1-2.5kb	89	0.751505	9907
ONT	direct_RNA	B1	1-2.5kb	90	0.747159	9907
ONT	direct_RNA	B1	1-2.5kb	91	0.741042	9907
ONT	direct_RNA	B1	1-2.5kb	92	0.736475	9907
ONT	direct_RNA	B1	1-2.5kb	93	0.730833	9907
ONT	direct_RNA	B1	1-2.5kb	94	0.725248	9907
ONT	direct_RNA	B1	1-2.5kb	95	0.716986	9907
ONT	direct_RNA	B1	1-2.5kb	96	0.706852	9907
ONT	direct_RNA	B1	1-2.5kb	97	0.695417	9907
ONT	direct_RNA	B1	1-2.5kb	98	0.681808	9907
ONT	direct_RNA	B1	1-2.5kb	99	0.650277	9907
ONT	direct_RNA	B1	1-2.5kb	100	0.365948	9907
ONT	direct_RNA	B1	0-1kb	0	0.155187	3648
ONT	direct_RNA	B1	0-1kb	1	0.224453	3648
ONT	direct_RNA	B1	0-1kb	2	0.30041	3648
ONT	direct_RNA	B1	0-1kb	3	0.352247	3648
ONT	direct_RNA	B1	0-1kb	4	0.393426	3648
ONT	direct_RNA	B1	0-1kb	5	0.427548	3648
ONT	direct_RNA	B1	0-1kb	6	0.454372	3648
ONT	direct_RNA	B1	0-1kb	7	0.477684	3648
ONT	direct_RNA	B1	0-1kb	8	0.497325	3648
ONT	direct_RNA	B1	0-1kb	9	0.516434	3648
ONT	direct_RNA	B1	0-1kb	10	0.530347	3648
ONT	direct_RNA	B1	0-1kb	11	0.543634	3648
ONT	direct_RNA	B1	0-1kb	12	0.559186	3648
ONT	direct_RNA	B1	0-1kb	13	0.572941	3648
ONT	direct_RNA	B1	0-1kb	14	0.585885	3648
ONT	direct_RNA	B1	0-1kb	15	0.59651	3648
ONT	direct_RNA	B1	0-1kb	16	0.605956	3648
ONT	direct_RNA	B1	0-1kb	17	0.615564	3648
ONT	direct_RNA	B1	0-1kb	18	0.625416	3648
ONT	direct_RNA	B1	0-1kb	19	0.633696	3648
ONT	direct_RNA	B1	0-1kb	20	0.641557	3648
ONT	direct_RNA	B1	0-1kb	21	0.649548	3648
ONT	direct_RNA	B1	0-1kb	22	0.657421	3648
ONT	direct_RNA	B1	0-1kb	23	0.663931	3648
ONT	direct_RNA	B1	0-1kb	24	0.670375	3648
ONT	direct_RNA	B1	0-1kb	25	0.677303	3648
ONT	direct_RNA	B1	0-1kb	26	0.683834	3648
ONT	direct_RNA	B1	0-1kb	27	0.690759	3648
ONT	direct_RNA	B1	0-1kb	28	0.696743	3648
ONT	direct_RNA	B1	0-1kb	29	0.703335	3648
ONT	direct_RNA	B1	0-1kb	30	0.709412	3648
ONT	direct_RNA	B1	0-1kb	31	0.713959	3648
ONT	direct_RNA	B1	0-1kb	32	0.719627	3648
ONT	direct_RNA	B1	0-1kb	33	0.725312	3648
ONT	direct_RNA	B1	0-1kb	34	0.730668	3648
ONT	direct_RNA	B1	0-1kb	35	0.736115	3648
ONT	direct_RNA	B1	0-1kb	36	0.741459	3648
ONT	direct_RNA	B1	0-1kb	37	0.74767	3648
ONT	direct_RNA	B1	0-1kb	38	0.752503	3648
ONT	direct_RNA	B1	0-1kb	39	0.757826	3648
ONT	direct_RNA	B1	0-1kb	40	0.7629	3648
ONT	direct_RNA	B1	0-1kb	41	0.76773	3648
ONT	direct_RNA	B1	0-1kb	42	0.772487	3648
ONT	direct_RNA	B1	0-1kb	43	0.777849	3648
ONT	direct_RNA	B1	0-1kb	44	0.781732	3648
ONT	direct_RNA	B1	0-1kb	45	0.786827	3648
ONT	direct_RNA	B1	0-1kb	46	0.792176	3648
ONT	direct_RNA	B1	0-1kb	47	0.795996	3648
ONT	direct_RNA	B1	0-1kb	48	0.798971	3648
ONT	direct_RNA	B1	0-1kb	49	0.802762	3648
ONT	direct_RNA	B1	0-1kb	50	0.807226	3648
ONT	direct_RNA	B1	0-1kb	51	0.81151	3648
ONT	direct_RNA	B1	0-1kb	52	0.815304	3648
ONT	direct_RNA	B1	0-1kb	53	0.817559	3648
ONT	direct_RNA	B1	0-1kb	54	0.821277	3648
ONT	direct_RNA	B1	0-1kb	55	0.824728	3648
ONT	direct_RNA	B1	0-1kb	56	0.827362	3648
ONT	direct_RNA	B1	0-1kb	57	0.829555	3648
ONT	direct_RNA	B1	0-1kb	58	0.831504	3648
ONT	direct_RNA	B1	0-1kb	59	0.833186	3648
ONT	direct_RNA	B1	0-1kb	60	0.834915	3648
ONT	direct_RNA	B1	0-1kb	61	0.83724	3648
ONT	direct_RNA	B1	0-1kb	62	0.839316	3648
ONT	direct_RNA	B1	0-1kb	63	0.841348	3648
ONT	direct_RNA	B1	0-1kb	64	0.8433	3648
ONT	direct_RNA	B1	0-1kb	65	0.844987	3648
ONT	direct_RNA	B1	0-1kb	66	0.84614	3648
ONT	direct_RNA	B1	0-1kb	67	0.848116	3648
ONT	direct_RNA	B1	0-1kb	68	0.849104	3648
ONT	direct_RNA	B1	0-1kb	69	0.849193	3648
ONT	direct_RNA	B1	0-1kb	70	0.850287	3648
ONT	direct_RNA	B1	0-1kb	71	0.850703	3648
ONT	direct_RNA	B1	0-1kb	72	0.850542	3648
ONT	direct_RNA	B1	0-1kb	73	0.849776	3648
ONT	direct_RNA	B1	0-1kb	74	0.849745	3648
ONT	direct_RNA	B1	0-1kb	75	0.850401	3648
ONT	direct_RNA	B1	0-1kb	76	0.851247	3648
ONT	direct_RNA	B1	0-1kb	77	0.85092	3648
ONT	direct_RNA	B1	0-1kb	78	0.850051	3648
ONT	direct_RNA	B1	0-1kb	79	0.849021	3648
ONT	direct_RNA	B1	0-1kb	80	0.847581	3648
ONT	direct_RNA	B1	0-1kb	81	0.84624	3648
ONT	direct_RNA	B1	0-1kb	82	0.843751	3648
ONT	direct_RNA	B1	0-1kb	83	0.8419	3648
ONT	direct_RNA	B1	0-1kb	84	0.839499	3648
ONT	direct_RNA	B1	0-1kb	85	0.835221	3648
ONT	direct_RNA	B1	0-1kb	86	0.831325	3648
ONT	direct_RNA	B1	0-1kb	87	0.825989	3648
ONT	direct_RNA	B1	0-1kb	88	0.820661	3648
ONT	direct_RNA	B1	0-1kb	89	0.815271	3648
ONT	direct_RNA	B1	0-1kb	90	0.811524	3648
ONT	direct_RNA	B1	0-1kb	91	0.806203	3648
ONT	direct_RNA	B1	0-1kb	92	0.800794	3648
ONT	direct_RNA	B1	0-1kb	93	0.795245	3648
ONT	direct_RNA	B1	0-1kb	94	0.78948	3648
ONT	direct_RNA	B1	0-1kb	95	0.782513	3648
ONT	direct_RNA	B1	0-1kb	96	0.772499	3648
ONT	direct_RNA	B1	0-1kb	97	0.755179	3648
ONT	direct_RNA	B1	0-1kb	98	0.725006	3648
ONT	direct_RNA	B1	0-1kb	99	0.647932	3648
ONT	direct_RNA	B1	0-1kb	100	0.434229	3648
ONT	direct_RNA	B1	2.5kb+	0	0.0976467	14874
ONT	direct_RNA	B1	2.5kb+	1	0.128623	14874
ONT	direct_RNA	B1	2.5kb+	2	0.143285	14874
ONT	direct_RNA	B1	2.5kb+	3	0.152696	14874
ONT	direct_RNA	B1	2.5kb+	4	0.160048	14874
ONT	direct_RNA	B1	2.5kb+	5	0.167046	14874
ONT	direct_RNA	B1	2.5kb+	6	0.173413	14874
ONT	direct_RNA	B1	2.5kb+	7	0.178777	14874
ONT	direct_RNA	B1	2.5kb+	8	0.184389	14874
ONT	direct_RNA	B1	2.5kb+	9	0.189271	14874
ONT	direct_RNA	B1	2.5kb+	10	0.194219	14874
ONT	direct_RNA	B1	2.5kb+	11	0.198466	14874
ONT	direct_RNA	B1	2.5kb+	12	0.202415	14874
ONT	direct_RNA	B1	2.5kb+	13	0.206458	14874
ONT	direct_RNA	B1	2.5kb+	14	0.210488	14874
ONT	direct_RNA	B1	2.5kb+	15	0.214445	14874
ONT	direct_RNA	B1	2.5kb+	16	0.218125	14874
ONT	direct_RNA	B1	2.5kb+	17	0.221781	14874
ONT	direct_RNA	B1	2.5kb+	18	0.225005	14874
ONT	direct_RNA	B1	2.5kb+	19	0.228397	14874
ONT	direct_RNA	B1	2.5kb+	20	0.232149	14874
ONT	direct_RNA	B1	2.5kb+	21	0.235941	14874
ONT	direct_RNA	B1	2.5kb+	22	0.238654	14874
ONT	direct_RNA	B1	2.5kb+	23	0.241846	14874
ONT	direct_RNA	B1	2.5kb+	24	0.245296	14874
ONT	direct_RNA	B1	2.5kb+	25	0.248191	14874
ONT	direct_RNA	B1	2.5kb+	26	0.250862	14874
ONT	direct_RNA	B1	2.5kb+	27	0.254118	14874
ONT	direct_RNA	B1	2.5kb+	28	0.257098	14874
ONT	direct_RNA	B1	2.5kb+	29	0.260419	14874
ONT	direct_RNA	B1	2.5kb+	30	0.263658	14874
ONT	direct_RNA	B1	2.5kb+	31	0.266858	14874
ONT	direct_RNA	B1	2.5kb+	32	0.270203	14874
ONT	direct_RNA	B1	2.5kb+	33	0.272889	14874
ONT	direct_RNA	B1	2.5kb+	34	0.276249	14874
ONT	direct_RNA	B1	2.5kb+	35	0.279437	14874
ONT	direct_RNA	B1	2.5kb+	36	0.282877	14874
ONT	direct_RNA	B1	2.5kb+	37	0.286257	14874
ONT	direct_RNA	B1	2.5kb+	38	0.289385	14874
ONT	direct_RNA	B1	2.5kb+	39	0.292288	14874
ONT	direct_RNA	B1	2.5kb+	40	0.295321	14874
ONT	direct_RNA	B1	2.5kb+	41	0.298562	14874
ONT	direct_RNA	B1	2.5kb+	42	0.302562	14874
ONT	direct_RNA	B1	2.5kb+	43	0.306117	14874
ONT	direct_RNA	B1	2.5kb+	44	0.309109	14874
ONT	direct_RNA	B1	2.5kb+	45	0.3125	14874
ONT	direct_RNA	B1	2.5kb+	46	0.314845	14874
ONT	direct_RNA	B1	2.5kb+	47	0.31823	14874
ONT	direct_RNA	B1	2.5kb+	48	0.321683	14874
ONT	direct_RNA	B1	2.5kb+	49	0.325222	14874
ONT	direct_RNA	B1	2.5kb+	50	0.328765	14874
ONT	direct_RNA	B1	2.5kb+	51	0.332191	14874
ONT	direct_RNA	B1	2.5kb+	52	0.334882	14874
ONT	direct_RNA	B1	2.5kb+	53	0.338732	14874
ONT	direct_RNA	B1	2.5kb+	54	0.341572	14874
ONT	direct_RNA	B1	2.5kb+	55	0.34525	14874
ONT	direct_RNA	B1	2.5kb+	56	0.349697	14874
ONT	direct_RNA	B1	2.5kb+	57	0.352878	14874
ONT	direct_RNA	B1	2.5kb+	58	0.357401	14874
ONT	direct_RNA	B1	2.5kb+	59	0.361967	14874
ONT	direct_RNA	B1	2.5kb+	60	0.366412	14874
ONT	direct_RNA	B1	2.5kb+	61	0.371319	14874
ONT	direct_RNA	B1	2.5kb+	62	0.37626	14874
ONT	direct_RNA	B1	2.5kb+	63	0.381568	14874
ONT	direct_RNA	B1	2.5kb+	64	0.386798	14874
ONT	direct_RNA	B1	2.5kb+	65	0.391281	14874
ONT	direct_RNA	B1	2.5kb+	66	0.396696	14874
ONT	direct_RNA	B1	2.5kb+	67	0.401996	14874
ONT	direct_RNA	B1	2.5kb+	68	0.407752	14874
ONT	direct_RNA	B1	2.5kb+	69	0.412726	14874
ONT	direct_RNA	B1	2.5kb+	70	0.417832	14874
ONT	direct_RNA	B1	2.5kb+	71	0.424257	14874
ONT	direct_RNA	B1	2.5kb+	72	0.430772	14874
